"","PIC","SITE","DEPTH","GROUP","LABEL","Live_Non_live","Count"
"409","MKN8941","IUI_S","45","Hard Coral","Leptoseris","Live",1
"410","MKN8941","IUI_S","45","Hard Coral","Stylophora","Live",1
"411","MKN8941","IUI_S","45","Soft Coral","SC_Xeni","Live",1
"412","MKN8941","IUI_S","45","Soft Coral","SC_Xeni","Live",1
"413","MKN8941","IUI_S","45","Sponge","Sponge","Live",1
"414","MKN8941","IUI_S","45","CCA","CCA","Live",1
"415","MKN8941","IUI_S","45","CCA","CCA","Live",1
"416","MKN8941","IUI_S","45","CCA","CCA","Live",1
"417","MKN8941","IUI_S","45","CCA","CCA","Live",1
"418","MKN8941","IUI_S","45","Other","Unknown","Non_live",1
"419","MKN8941","IUI_S","45","Other","Unknown","Non_live",1
"420","MKN8941","IUI_S","45","Other","Unknown","Non_live",1
"421","MKN8941","IUI_S","45","Other","Unknown","Non_live",1
"422","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"423","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"424","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"425","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"426","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"427","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"428","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"429","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"430","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"431","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"432","MKN8941","IUI_S","45","Substrate","RCTA","Non_live",1
"433","MKN8941","IUI_S","45","Substrate","Rock","Non_live",1
"434","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"435","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"436","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"437","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"438","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"439","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"440","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"441","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"442","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"443","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"444","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"445","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"446","MKN8941","IUI_S","45","Substrate","Rubble","Non_live",1
"447","MKN8941","IUI_S","45","Substrate","Sand","Non_live",1
"448","MKN8941","IUI_S","45","Substrate","Sand","Non_live",1
"449","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"450","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"451","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"452","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"453","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"454","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"455","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"456","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"457","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"458","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"459","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"460","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"461","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"462","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"463","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"464","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"465","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"466","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"467","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"468","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"469","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"470","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"471","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"472","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"473","MKN8942","IUI_S","45","Hard Coral","Alveopora","Live",1
"474","MKN8942","IUI_S","45","Hard Coral","HC_encr","Live",1
"475","MKN8942","IUI_S","45","Hard Coral","HC_encr","Live",1
"476","MKN8942","IUI_S","45","Hard Coral","HC_plate","Live",1
"477","MKN8942","IUI_S","45","Hard Coral","Para_peres","Live",1
"478","MKN8942","IUI_S","45","Soft Coral","SC_Xeni","Live",1
"479","MKN8942","IUI_S","45","Sponge","Spo_E","Live",1
"480","MKN8942","IUI_S","45","Algae","AL_Macro","Live",1
"481","MKN8942","IUI_S","45","CCA","CCA","Live",1
"482","MKN8942","IUI_S","45","CCA","CCA","Live",1
"483","MKN8942","IUI_S","45","Other","Unknown","Non_live",1
"484","MKN8942","IUI_S","45","Other","Unknown","Non_live",1
"485","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"486","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"487","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"488","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"489","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"490","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"491","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"492","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"493","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"494","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"495","MKN8942","IUI_S","45","Substrate","RCTA","Non_live",1
"496","MKN8942","IUI_S","45","Substrate","Rock","Non_live",1
"497","MKN8942","IUI_S","45","Substrate","Rock","Non_live",1
"498","MKN8942","IUI_S","45","Substrate","Rock","Non_live",1
"499","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"500","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"501","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"502","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"503","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"504","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"505","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"506","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"507","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"508","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"509","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"510","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"511","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"512","MKN8942","IUI_S","45","Substrate","Rubble","Non_live",1
"513","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"514","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"515","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"516","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"517","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"518","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"519","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"520","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"521","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"522","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"523","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"524","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"525","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"526","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"527","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"528","MKN8943","IUI_S","45","Hard Coral","Alveopora","Live",1
"529","MKN8943","IUI_S","45","Hard Coral","Stylophora","Live",1
"530","MKN8943","IUI_S","45","Soft Coral","SC","Live",1
"531","MKN8943","IUI_S","45","Soft Coral","SC_Xeni","Live",1
"532","MKN8943","IUI_S","45","Soft Coral","SC_Xeni","Live",1
"533","MKN8943","IUI_S","45","Sponge","Sponge","Live",1
"534","MKN8943","IUI_S","45","Algae","AL_Macro","Live",1
"535","MKN8943","IUI_S","45","Algae","AL_Macro","Live",1
"536","MKN8943","IUI_S","45","CCA","CCA","Live",1
"537","MKN8943","IUI_S","45","Other","Unknown","Non_live",1
"538","MKN8943","IUI_S","45","Other","Unknown","Non_live",1
"539","MKN8943","IUI_S","45","Other","Unknown","Non_live",1
"540","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"541","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"542","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"543","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"544","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"545","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"546","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"547","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"548","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"549","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"550","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"551","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"552","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"553","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"554","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"555","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"556","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"557","MKN8943","IUI_S","45","Substrate","RCTA","Non_live",1
"558","MKN8943","IUI_S","45","Substrate","Rock","Non_live",1
"559","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"560","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"561","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"562","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"563","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"564","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"565","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"566","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"567","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"568","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"569","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"570","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"571","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"572","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"573","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"574","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"575","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"576","MKN8943","IUI_S","45","Substrate","Rubble","Non_live",1
"577","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"578","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"579","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"580","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"581","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"582","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"583","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"584","MKN8944","IUI_S","45","Hard Coral","Alveopora","Live",1
"585","MKN8944","IUI_S","45","Hard Coral","Favites","Live",1
"586","MKN8944","IUI_S","45","Hard Coral","Favites","Live",1
"587","MKN8944","IUI_S","45","Hard Coral","HC_encr","Live",1
"588","MKN8944","IUI_S","45","Hard Coral","Leptoseris","Live",1
"589","MKN8944","IUI_S","45","Hard Coral","Myc","Live",1
"590","MKN8944","IUI_S","45","CCA","CCA","Live",1
"591","MKN8944","IUI_S","45","CCA","CCA","Live",1
"592","MKN8944","IUI_S","45","CCA","CCA","Live",1
"593","MKN8944","IUI_S","45","Other","Unknown","Non_live",1
"594","MKN8944","IUI_S","45","Other","Unknown","Non_live",1
"595","MKN8944","IUI_S","45","Other","Unknown","Non_live",1
"596","MKN8944","IUI_S","45","Other","Unknown","Non_live",1
"597","MKN8944","IUI_S","45","Other","Unknown","Non_live",1
"598","MKN8944","IUI_S","45","Substrate","RCTA","Non_live",1
"599","MKN8944","IUI_S","45","Substrate","RCTA","Non_live",1
"600","MKN8944","IUI_S","45","Substrate","RCTA","Non_live",1
"601","MKN8944","IUI_S","45","Substrate","Rock","Non_live",1
"602","MKN8944","IUI_S","45","Substrate","Rock","Non_live",1
"603","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"604","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"605","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"606","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"607","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"608","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"609","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"610","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"611","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"612","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"613","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"614","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"615","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"616","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"617","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"618","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"619","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"620","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"621","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"622","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"623","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"624","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"625","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"626","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"627","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"628","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"629","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"630","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"631","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"632","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"633","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"634","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"635","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"636","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"637","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"638","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"639","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"640","MKN8944","IUI_S","45","Substrate","Rubble","Non_live",1
"641","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"642","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"643","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"644","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"645","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"646","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"647","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"648","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"649","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"650","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"651","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"652","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"653","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"654","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"655","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"656","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"657","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"658","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"659","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"660","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"661","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"662","MKN8945","IUI_S","45","Hard Coral","Alveopora","Live",1
"663","MKN8945","IUI_S","45","Hard Coral","HC","Live",1
"664","MKN8945","IUI_S","45","Hard Coral","HC_encr","Live",1
"665","MKN8945","IUI_S","45","Hard Coral","HC_encr","Live",1
"666","MKN8945","IUI_S","45","Hard Coral","HC_encr","Live",1
"667","MKN8945","IUI_S","45","Hard Coral","HC_encr","Live",1
"668","MKN8945","IUI_S","45","Hard Coral","HC_mas","Live",1
"669","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"670","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"671","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"672","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"673","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"674","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"675","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"676","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"677","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"678","MKN8945","IUI_S","45","Hard Coral","Pachyseris","Live",1
"679","MKN8945","IUI_S","45","Soft Coral","SC_Nephti","Live",1
"680","MKN8945","IUI_S","45","CCA","CCA","Live",1
"681","MKN8945","IUI_S","45","CCA","CCA","Live",1
"682","MKN8945","IUI_S","45","CCA","CCA","Live",1
"683","MKN8945","IUI_S","45","CCA","CCA","Live",1
"684","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"685","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"686","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"687","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"688","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"689","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"690","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"691","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"692","MKN8945","IUI_S","45","Substrate","RCTA","Non_live",1
"693","MKN8945","IUI_S","45","Substrate","Rock","Non_live",1
"694","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"695","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"696","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"697","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"698","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"699","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"700","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"701","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"702","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"703","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"704","MKN8945","IUI_S","45","Substrate","Rubble","Non_live",1
"705","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"706","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"707","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"708","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"709","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"710","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"711","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"712","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"713","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"714","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"715","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"716","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"717","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"718","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"719","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"720","MKN8946","IUI_S","45","Hard Coral","Alveopora","Live",1
"721","MKN8946","IUI_S","45","Hard Coral","Dips_speci","Live",1
"722","MKN8946","IUI_S","45","Hard Coral","Echinopora","Live",1
"723","MKN8946","IUI_S","45","Hard Coral","HC_encr","Live",1
"724","MKN8946","IUI_S","45","Hard Coral","HC_encr","Live",1
"725","MKN8946","IUI_S","45","Hard Coral","Leptoseris","Live",1
"726","MKN8946","IUI_S","45","Hard Coral","Seria_hyst","Live",1
"727","MKN8946","IUI_S","45","Hard Coral","Stylophora","Live",1
"728","MKN8946","IUI_S","45","Sponge","Sponge","Live",1
"729","MKN8946","IUI_S","45","Sponge","Sponge","Live",1
