PIC,SITE,DEPTH,GROUP,LABEL,Live_Non_live,Count
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8942,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8942,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8942,IUI_S,45,Hard Coral,HC_plate,Live,1
MKN8942,IUI_S,45,Hard Coral,Para_peres,Live,1
MKN8942,IUI_S,45,Soft Coral,SC_Xeni,Live,1
MKN8942,IUI_S,45,Sponge,Spo_E,Live,1
MKN8942,IUI_S,45,Algae,AL_Macro,Live,1
MKN8942,IUI_S,45,CCA,CCA,Live,1
MKN8942,IUI_S,45,CCA,CCA,Live,1
MKN8942,IUI_S,45,Other,Unknown,Non_live,1
MKN8942,IUI_S,45,Other,Unknown,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8942,IUI_S,45,Substrate,Rock,Non_live,1
MKN8942,IUI_S,45,Substrate,Rock,Non_live,1
MKN8942,IUI_S,45,Substrate,Rock,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8942,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8943,IUI_S,45,Hard Coral,Stylophora,Live,1
MKN8943,IUI_S,45,Soft Coral,SC,Live,1
MKN8943,IUI_S,45,Soft Coral,SC_Xeni,Live,1
MKN8943,IUI_S,45,Soft Coral,SC_Xeni,Live,1
MKN8943,IUI_S,45,Sponge,Sponge,Live,1
MKN8943,IUI_S,45,Algae,AL_Macro,Live,1
MKN8943,IUI_S,45,Algae,AL_Macro,Live,1
MKN8943,IUI_S,45,CCA,CCA,Live,1
MKN8943,IUI_S,45,Other,Unknown,Non_live,1
MKN8943,IUI_S,45,Other,Unknown,Non_live,1
MKN8943,IUI_S,45,Other,Unknown,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8943,IUI_S,45,Substrate,Rock,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8943,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8944,IUI_S,45,Hard Coral,Favites,Live,1
MKN8944,IUI_S,45,Hard Coral,Favites,Live,1
MKN8944,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8944,IUI_S,45,Hard Coral,Leptoseris,Live,1
MKN8944,IUI_S,45,Hard Coral,Myc,Live,1
MKN8944,IUI_S,45,CCA,CCA,Live,1
MKN8944,IUI_S,45,CCA,CCA,Live,1
MKN8944,IUI_S,45,CCA,CCA,Live,1
MKN8944,IUI_S,45,Other,Unknown,Non_live,1
MKN8944,IUI_S,45,Other,Unknown,Non_live,1
MKN8944,IUI_S,45,Other,Unknown,Non_live,1
MKN8944,IUI_S,45,Other,Unknown,Non_live,1
MKN8944,IUI_S,45,Other,Unknown,Non_live,1
MKN8944,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8944,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8944,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8944,IUI_S,45,Substrate,Rock,Non_live,1
MKN8944,IUI_S,45,Substrate,Rock,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8944,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8945,IUI_S,45,Hard Coral,HC,Live,1
MKN8945,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8945,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8945,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8945,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8945,IUI_S,45,Hard Coral,HC_mas,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Hard Coral,Pachyseris,Live,1
MKN8945,IUI_S,45,Soft Coral,SC_Nephti,Live,1
MKN8945,IUI_S,45,CCA,CCA,Live,1
MKN8945,IUI_S,45,CCA,CCA,Live,1
MKN8945,IUI_S,45,CCA,CCA,Live,1
MKN8945,IUI_S,45,CCA,CCA,Live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8945,IUI_S,45,Substrate,Rock,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8945,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8946,IUI_S,45,Hard Coral,Dips_speci,Live,1
MKN8946,IUI_S,45,Hard Coral,Echinopora,Live,1
MKN8946,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8946,IUI_S,45,Hard Coral,HC_encr,Live,1
MKN8946,IUI_S,45,Hard Coral,Leptoseris,Live,1
MKN8946,IUI_S,45,Hard Coral,Seria_hyst,Live,1
MKN8946,IUI_S,45,Hard Coral,Stylophora,Live,1
MKN8946,IUI_S,45,Sponge,Sponge,Live,1
MKN8946,IUI_S,45,Sponge,Sponge,Live,1
MKN8946,IUI_S,45,Sponge,Sponge,Live,1
MKN8946,IUI_S,45,CCA,CCA,Live,1
MKN8946,IUI_S,45,CCA,CCA,Live,1
MKN8946,IUI_S,45,CCA,CCA,Live,1
MKN8946,IUI_S,45,Other,Unknown,Non_live,1
MKN8946,IUI_S,45,Other,Unknown,Non_live,1
MKN8946,IUI_S,45,Other,Unknown,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8946,IUI_S,45,Substrate,Rock,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8946,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8947,IUI_S,45,Hard Coral,HC,Live,1
MKN8947,IUI_S,45,Hard Coral,Para_peres,Live,1
MKN8947,IUI_S,45,Hard Coral,Stylophora,Live,1
MKN8947,IUI_S,45,Soft Coral,SC,Live,1
MKN8947,IUI_S,45,Soft Coral,SC_Rhyti,Live,1
MKN8947,IUI_S,45,Soft Coral,SC_Xeni,Live,1
MKN8947,IUI_S,45,Algae,AL_Macro,Live,1
MKN8947,IUI_S,45,Algae,AL_Macro,Live,1
MKN8947,IUI_S,45,CCA,CCA,Live,1
MKN8947,IUI_S,45,CCA,CCA,Live,1
MKN8947,IUI_S,45,CCA,CCA,Live,1
MKN8947,IUI_S,45,Other,Unknown,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8947,IUI_S,45,Substrate,Rock,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8947,IUI_S,45,Substrate,Sand,Non_live,1
MKN8947,IUI_S,45,Substrate,Sand,Non_live,1
MKN8947,IUI_S,45,Substrate,Sand,Non_live,1
MKN8947,IUI_S,45,Substrate,Sand,Non_live,1
MKN8947,IUI_S,45,Substrate,Sand,Non_live,1
MKN8948,IUI_S,45,Hard Coral,Acropora,Live,1
MKN8948,IUI_S,45,Hard Coral,Acropora,Live,1
MKN8948,IUI_S,45,Hard Coral,Acropora,Live,1
MKN8948,IUI_S,45,Hard Coral,Acropora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Alveopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Echinopora,Live,1
MKN8948,IUI_S,45,Hard Coral,Favites,Live,1
MKN8948,IUI_S,45,Hard Coral,Psammo,Live,1
MKN8948,IUI_S,45,Soft Coral,SC_Xeni,Live,1
MKN8948,IUI_S,45,Algae,AL_Macro,Live,1
MKN8948,IUI_S,45,CCA,CCA,Live,1
MKN8948,IUI_S,45,Other,Unknown,Non_live,1
MKN8948,IUI_S,45,Other,Unknown,Non_live,1
MKN8948,IUI_S,45,Other,Unknown,Non_live,1
MKN8948,IUI_S,45,Other,Unknown,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,RCTA,Non_live,1
MKN8948,IUI_S,45,Substrate,Rock,Non_live,1
MKN8948,IUI_S,45,Substrate,Rock,Non_live,1
MKN8948,IUI_S,45,Substrate,Rock,Non_live,1
MKN8948,IUI_S,45,Substrate,Rock,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Rubble,Non_live,1
MKN8948,IUI_S,45,Substrate,Sand,Non_live,1
MKN8948,IUI_S,45,Substrate,Sand,Non_live,1
MKN8948,IUI_S,45,Substrate,Sand,Non_live,1
MKN8948,IUI_S,45,Substrate,Sand,Non_live,1
MKN8948,IUI_S,45,Substrate,Sand,Non_live,1
MKN8949,IUI_S,45,Hard Coral,Alveopora,Live,1
